age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,admin,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown
26,2,7,0,0,1,1,8,4,358,1,9,2,0,-3.4,92.649,-30.1,0.719,5017.5,0,0,0,0,0,0,0,0,0,1,0,0
38,2,4,0,0,0,0,2,4,294,2,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
54,0,6,0,0,0,0,2,1,288,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
52,1,6,0,1,0,1,5,3,250,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
39,1,0,0,0,0,0,3,0,237,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
37,1,6,0,0,0,1,8,3,658,3,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
55,1,2,0,0,0,1,4,3,395,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
31,1,3,0,1,0,1,4,0,207,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
74,1,6,0,0,0,0,7,1,160,1,999,0,0,-1.1,94.601,-49.5,0.977,4963.6,0,0,0,0,0,1,0,0,0,0,0,0
56,1,4,0,1,0,1,4,1,180,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
49,1,0,0,0,0,0,5,0,104,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
48,1,6,0,1,1,1,4,0,154,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
49,1,6,0,0,0,0,2,0,208,3,999,0,0,1.1,93.994,-36.4,4.855,5191,1,0,0,0,0,0,0,0,0,0,0,0
55,1,6,0,0,0,0,2,2,207,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,1,0,0,0,0,0,0
32,2,6,0,0,0,0,2,3,49,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
44,1,5,0,1,0,0,2,0,363,7,999,0,0,1.1,93.994,-36.4,4.864,5191,0,0,0,0,0,0,0,0,0,1,0,0
35,1,7,0,0,0,0,2,0,274,8,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,0,0,1,0,0
40,1,3,0,1,0,0,3,4,229,6,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
45,1,4,0,1,0,0,3,2,60,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,6,0,1,0,1,5,3,82,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,7,0,0,0,1,8,2,93,3,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
35,1,7,0,1,0,0,2,4,205,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
47,1,3,0,1,1,0,3,0,150,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
49,1,5,0,1,0,1,5,2,199,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
33,1,4,0,0,0,1,2,2,551,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
50,1,4,0,0,0,1,2,1,207,3,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,1,0,0,0,0,0,0,0,0
36,2,5,0,1,0,0,3,0,61,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
39,1,7,0,0,0,0,2,2,31,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,0,0,1,0,0
52,1,4,0,1,0,1,8,0,102,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
30,1,6,0,1,0,0,2,0,193,8,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,0,0,1,0,0
42,2,5,0,0,0,0,2,3,359,6,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
34,1,4,0,0,0,0,3,3,7,1,999,0,0,-1.7,94.055,-39.8,0.702,4991.6,0,1,0,0,0,0,0,0,0,0,0,0
31,1,6,0,1,1,1,5,1,203,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
29,2,7,0,0,1,1,4,3,178,2,15,2,0,-1.7,94.215,-40.3,0.876,4991.6,0,0,0,0,0,0,0,0,0,1,0,0
25,2,0,0,0,0,1,3,1,301,3,999,0,0,-2.9,92.963,-40.8,1.281,5076.2,0,0,0,0,0,0,0,0,1,0,0,0
55,1,0,0,1,0,1,5,4,341,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
38,1,5,0,1,0,1,2,4,118,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
58,1,7,0,0,0,1,5,4,135,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
32,2,5,0,1,0,1,8,2,141,4,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
56,1,2,0,0,0,0,2,2,137,1,999,0,0,1.1,93.994,-36.4,4.86,5191,0,1,0,0,0,0,0,0,0,0,0,0
49,1,4,0,1,0,1,8,0,271,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
45,1,2,0,1,0,1,8,3,475,1,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
35,1,0,0,1,0,0,2,3,175,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
51,1,7,0,0,1,0,2,2,193,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,0,0,1,0,0
31,1,7,0,0,0,0,2,0,114,1,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,0,0,1,0,0
39,1,5,0,1,0,0,2,0,101,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
37,2,6,0,1,0,1,5,2,85,3,999,0,0,1.4,93.444,-36.1,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
48,2,6,0,1,1,1,8,3,193,4,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
20,2,0,0,1,1,1,7,3,187,1,3,4,1,-1.1,94.601,-49.5,0.982,4963.6,0,0,0,0,0,0,0,0,1,0,0,0
30,1,6,0,1,0,1,2,1,249,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
36,2,2,0,0,1,1,2,2,178,3,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
57,2,4,0,0,0,1,4,0,16,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
38,0,6,0,0,0,1,1,1,611,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
32,2,3,0,0,0,1,2,0,19,6,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
35,1,7,0,1,0,1,5,1,189,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
31,2,5,0,1,1,1,5,2,101,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,2,6,0,1,0,1,0,1,111,2,999,0,0,-1.8,92.843,-50,1.811,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
29,1,5,0,0,0,0,3,2,718,13,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
30,1,5,0,0,0,0,2,1,302,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
33,1,6,0,0,0,1,8,2,470,2,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
32,2,7,0,1,0,1,8,0,67,5,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
42,1,4,0,1,0,0,2,4,198,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,1,0,0,0,0,0,0
29,2,6,0,0,0,1,2,1,50,7,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
48,0,6,0,0,0,1,5,2,172,3,3,6,1,-1.7,94.027,-38.3,0.904,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
44,1,3,0,0,0,1,2,4,288,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
34,2,5,0,1,0,1,2,4,653,1,11,1,1,-1.8,92.893,-46.2,1.334,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
46,1,5,0,0,0,1,2,4,174,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
37,1,7,0,1,0,1,5,1,393,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
38,0,6,0,1,0,0,2,4,152,3,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,0,0,0,0,0,0,0,1,0
45,1,4,0,1,0,1,2,2,165,1,999,3,0,-1.8,93.876,-40,0.692,5008.7,0,0,0,0,1,0,0,0,0,0,0,0
51,1,7,0,0,1,0,3,3,72,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
80,1,5,0,0,0,0,5,1,199,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,0,0,0,0,0,1,0,0,0,0,0,0
25,2,0,0,0,0,1,4,3,170,1,999,0,0,-2.9,92.469,-33.6,1.044,5076.2,0,0,0,0,0,0,0,0,1,0,0,0
30,2,6,0,0,0,0,5,4,156,1,999,1,0,-1.7,94.027,-38.3,0.9,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
34,0,2,0,1,0,1,1,0,406,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,4,0,0,0,1,4,4,92,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
33,0,5,0,1,0,0,3,0,52,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
46,1,4,0,1,0,1,5,4,82,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
31,2,5,0,1,0,0,4,1,120,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
29,1,6,0,1,0,1,4,3,181,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
31,1,4,0,1,0,0,3,3,23,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,1,4,2,59,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
52,1,5,0,1,0,0,3,4,78,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
49,1,4,0,0,0,0,2,1,152,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,1,0,0,0,0,0,0,0,0
29,2,6,0,0,0,1,1,1,354,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
34,1,4,0,0,0,0,2,2,76,4,999,0,0,1.1,93.994,-36.4,4.86,5191,0,1,0,0,0,0,0,0,0,0,0,0
53,0,6,0,0,0,0,3,4,636,12,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
43,1,4,0,0,0,1,0,3,180,2,999,0,0,-1.8,92.843,-50,1.799,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
50,1,3,0,1,0,0,3,3,103,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,4,0,1,0,0,2,2,480,2,999,0,0,1.1,93.994,-36.4,4.86,5191,0,1,0,0,0,0,0,0,0,0,0,0
53,1,6,0,1,1,0,5,0,81,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
46,1,5,0,1,0,1,8,1,622,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
70,1,7,0,0,0,1,5,0,70,3,999,0,0,-2.9,92.201,-31.4,0.869,5076.2,0,0,0,0,0,1,0,0,0,0,0,0
48,1,6,0,1,0,1,4,1,768,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
39,1,7,0,0,0,1,5,4,37,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
49,1,7,0,1,0,0,3,0,79,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
34,1,6,0,0,1,1,5,2,82,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
40,1,7,0,1,0,1,5,2,142,8,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
33,1,5,0,0,1,1,5,3,113,1,6,2,1,-2.9,92.201,-31.4,0.859,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
30,2,6,0,1,0,1,5,0,173,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
31,2,6,0,0,0,1,5,0,25,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
26,2,5,0,0,0,0,2,3,21,7,999,0,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0
33,2,6,0,1,0,1,2,3,165,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
26,2,5,0,0,0,0,2,0,155,3,999,0,0,1.1,93.994,-36.4,4.855,5191,0,0,0,0,0,0,0,1,0,0,0,0
31,1,4,0,1,0,1,2,2,172,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
33,1,5,0,0,1,1,2,1,347,2,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
35,1,2,0,1,0,1,2,0,196,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
54,1,5,0,1,0,1,9,4,346,1,999,0,0,-3,92.713,-33,0.721,5023.5,0,0,0,0,0,0,0,0,0,0,1,0
27,1,5,0,1,1,1,2,3,15,8,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
55,1,2,0,0,0,0,3,0,27,7,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,0,0,0,0,0,0,1
35,2,4,0,0,0,1,5,4,305,3,999,1,0,-2.9,92.201,-31.4,0.879,5076.2,0,1,0,0,0,0,0,0,0,0,0,0
30,2,5,0,1,0,1,4,3,186,6,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
38,2,5,0,1,0,0,2,1,272,6,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
48,1,6,0,0,0,1,5,0,83,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,3,3,604,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
46,1,7,0,1,0,0,8,3,103,2,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
34,1,4,0,1,0,1,4,1,113,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
47,1,6,0,0,0,1,8,3,139,2,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
31,1,5,0,0,0,0,4,3,99,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,1,6,0,1,0,1,1,2,116,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
38,2,7,0,1,0,1,5,0,87,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
53,1,5,0,0,0,0,2,4,429,1,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,1,0,0,0,0
33,2,7,0,1,0,1,2,3,42,1,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
59,1,6,0,0,0,1,8,0,140,2,999,1,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
31,0,5,0,0,0,1,1,1,379,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
37,2,6,0,1,0,0,2,1,168,5,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
39,1,5,0,1,0,1,8,1,58,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
23,2,5,0,1,0,1,1,2,354,3,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,0,0,0,0,1,0,0,0
31,2,6,0,0,0,1,8,2,365,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
35,1,5,0,1,1,0,3,1,172,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
31,1,4,0,0,0,1,2,2,535,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6,0,1,0,1,2,0,158,1,999,1,0,-1.8,92.893,-46.2,1.259,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
33,2,6,0,0,0,0,5,4,79,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
40,0,5,0,1,1,1,8,4,243,2,999,1,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
43,0,2,0,0,0,0,4,0,195,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
26,0,6,0,0,0,1,3,3,437,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,0,0,0,0,0,1,0,0
47,1,5,0,1,0,1,5,0,106,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,4,0,0,0,0,3,0,120,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,6,0,0,0,0,2,0,107,1,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,1,0,0,0,0,0,0,0
36,2,6,0,0,0,1,5,4,142,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
28,2,6,0,1,0,1,6,0,91,1,1,3,1,-3.4,92.379,-29.8,0.773,5017.5,1,0,0,0,0,0,0,0,0,0,0,0
27,2,6,0,0,0,0,3,3,259,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
25,2,5,0,1,0,1,7,2,287,1,999,0,0,-3.4,92.431,-26.9,0.733,5017.5,0,0,0,0,0,0,0,1,0,0,0,0
50,3,4,0,1,1,1,8,2,139,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,0,0,0,1,0
27,2,4,0,0,1,1,1,4,79,2,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
38,1,5,0,1,0,1,2,3,151,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
58,0,6,0,1,0,1,5,1,26,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
38,1,6,0,1,0,1,4,3,92,30,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
50,0,5,0,0,0,1,5,3,664,9,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,1,4,0,0,0,1,1,1,86,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
45,1,6,0,0,0,0,2,3,209,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
71,1,7,0,1,0,1,4,2,115,3,999,0,0,-1.7,94.215,-40.3,0.884,4991.6,0,0,0,0,0,1,0,0,0,0,0,0
59,1,4,0,1,1,1,5,4,339,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
37,1,6,0,0,1,1,5,3,118,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
35,1,5,0,0,1,1,4,1,84,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
27,2,5,0,1,1,1,4,3,144,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,6,0,0,0,1,5,1,384,6,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,1,5,3,85,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
31,1,4,0,1,0,1,3,1,326,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,0,0,0,0,0,1,0,0,0,0
57,1,5,0,0,1,1,2,1,371,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
54,1,6,0,0,0,1,2,1,397,1,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
43,1,3,0,0,0,1,1,4,623,2,999,2,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
42,0,5,0,1,0,0,2,2,119,1,999,0,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0
37,1,6,0,0,0,0,8,0,39,9,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
46,0,6,0,1,1,1,5,3,121,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,2,6,0,0,0,0,2,3,1346,1,999,0,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0
26,2,6,0,0,0,1,2,4,78,1,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
88,0,2,0,0,0,1,0,4,323,1,999,0,0,-1.8,92.843,-50,1.663,5099.1,0,0,0,0,0,1,0,0,0,0,0,0
48,1,6,0,1,0,1,0,3,279,1,999,2,0,-1.8,93.369,-34.8,0.646,5008.7,0,0,0,0,0,0,0,0,0,0,1,0
41,0,6,0,0,0,1,5,0,519,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
34,1,3,0,1,1,1,2,4,143,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
55,1,5,0,1,0,0,3,0,315,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
41,1,4,0,0,0,0,2,3,97,5,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
36,0,5,0,0,1,0,2,4,992,5,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
36,1,5,0,0,0,1,8,1,64,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
29,1,6,0,1,0,0,2,2,302,1,999,0,0,1.1,93.994,-36.4,4.86,5191,1,0,0,0,0,0,0,0,0,0,0,0
35,2,5,0,0,1,1,2,2,184,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
43,0,6,0,0,0,0,3,0,70,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,1,6,0,0,0,1,5,1,313,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
46,1,2,0,1,0,1,5,2,75,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,1,0,0,0,0,0,0,0,0
42,1,0,0,0,0,1,8,1,657,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
68,0,7,0,1,0,1,7,3,418,2,999,0,0,-3.4,92.431,-26.9,0.728,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
44,1,2,0,0,0,0,2,4,1574,2,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,1,0,0,0,0,0,0,0,0,0
36,1,4,0,0,0,0,2,3,109,9,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,0,0,1,0,0
58,1,5,0,1,0,1,4,3,103,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,4,0,1,0,1,2,2,340,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
46,1,2,0,0,0,0,2,2,46,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
